Dataset,BaseLearner,PredictionType,Algorithm,Metric,Noise,Value
medical,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.1,0.2650±0.0255
medical,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.1,0.2635±0.0262
medical,RF,BinaryVector,PreOrder__Subset__2,afrd,0.1,0.2664±0.0249
medical,RF,BinaryVector,PreOrder__Subset__None,afrd,0.1,0.2632±0.0280
medical,RF,BinaryVector,br,afrd,0.1,0.3942±0.0386
medical,RF,BinaryVector,cc,afrd,0.1,0.4161±0.0339
medical,RF,BinaryVector,clr,afrd,0.1,0.5768±0.0347
medical,RF,BinaryVector,ecc,afrd,0.1,0.4376±0.0296
medical,RF,BinaryVector,mlknn,afrd,0.1,0.4881±0.0311
medical,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.2,0.3284±0.0201
medical,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.2,0.3375±0.0174
medical,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.2,0.3291±0.0209
medical,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.2,0.3393±0.0190
medical,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.2,0.2837±0.0267
medical,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.2,0.2933±0.0278
medical,RF,BinaryVector,PreOrder__Subset__2,afrd,0.2,0.2823±0.0262
medical,RF,BinaryVector,PreOrder__Subset__None,afrd,0.2,0.2934±0.0272
medical,RF,BinaryVector,br,afrd,0.2,0.3808±0.0417
medical,RF,BinaryVector,cc,afrd,0.2,0.4230±0.0388
medical,RF,BinaryVector,clr,afrd,0.2,0.5255±0.0376
medical,RF,BinaryVector,ecc,afrd,0.2,0.4425±0.0357
medical,RF,BinaryVector,mlknn,afrd,0.2,0.5014±0.0324
medical,RF,BinaryVector,PartialOrder__Hamming__2,afrd,0.3,0.3369±0.0171
medical,RF,BinaryVector,PartialOrder__Hamming__None,afrd,0.3,0.3529±0.0181
medical,RF,BinaryVector,PartialOrder__Subset__2,afrd,0.3,0.3353±0.0189
medical,RF,BinaryVector,PartialOrder__Subset__None,afrd,0.3,0.3525±0.0170
medical,RF,BinaryVector,PreOrder__Hamming__2,afrd,0.3,0.3052±0.0246
medical,RF,BinaryVector,PreOrder__Hamming__None,afrd,0.3,0.3286±0.0181
medical,RF,BinaryVector,PreOrder__Subset__2,afrd,0.3,0.3042±0.0249
medical,RF,BinaryVector,PreOrder__Subset__None,afrd,0.3,0.3264±0.0217
medical,RF,BinaryVector,br,afrd,0.3,0.3880±0.0408
medical,RF,BinaryVector,cc,afrd,0.3,0.4435±0.0383
medical,RF,BinaryVector,clr,afrd,0.3,0.4845±0.0310
medical,RF,BinaryVector,ecc,afrd,0.3,0.4600±0.0409
medical,RF,BinaryVector,mlknn,afrd,0.3,0.4580±0.0356
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.0,0.5323±0.0268
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.0,0.5402±0.0278
medical,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.0,0.5328±0.0261
medical,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.0,0.5399±0.0270
medical,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.0,0.5535±0.0253
medical,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.0,0.5532±0.0289
medical,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.0,0.5535±0.0253
medical,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.0,0.5546±0.0300
medical,RF,BinaryVector,br,example_precision,0.0,0.6406±0.0408
medical,RF,BinaryVector,cc,example_precision,0.0,0.6769±0.0283
medical,RF,BinaryVector,clr,example_precision,0.0,0.0874±0.0147
medical,RF,BinaryVector,ecc,example_precision,0.0,0.6452±0.0318
medical,RF,BinaryVector,mlknn,example_precision,0.0,0.6221±0.0262
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.1,0.2708±0.0242
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.1,0.2516±0.0203
medical,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.1,0.2695±0.0245
medical,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.1,0.2512±0.0205
medical,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.1,0.4588±0.0288
medical,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.1,0.3881±0.0269
medical,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.1,0.4702±0.0300
medical,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.1,0.3874±0.0269
medical,RF,BinaryVector,br,example_precision,0.1,0.6522±0.0338
medical,RF,BinaryVector,cc,example_precision,0.1,0.6378±0.0292
medical,RF,BinaryVector,clr,example_precision,0.1,0.4017±0.0357
medical,RF,BinaryVector,ecc,example_precision,0.1,0.6389±0.0328
medical,RF,BinaryVector,mlknn,example_precision,0.1,0.5199±0.0312
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.2,0.1063±0.0081
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.2,0.0946±0.0061
medical,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.2,0.1057±0.0080
medical,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.2,0.0944±0.0062
medical,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.2,0.2255±0.0223
medical,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.2,0.1486±0.0135
medical,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.2,0.2375±0.0236
medical,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.2,0.1487±0.0144
medical,RF,BinaryVector,br,example_precision,0.2,0.4869±0.0357
medical,RF,BinaryVector,cc,example_precision,0.2,0.5098±0.0432
medical,RF,BinaryVector,clr,example_precision,0.2,0.4595±0.0403
medical,RF,BinaryVector,ecc,example_precision,0.2,0.5581±0.0417
medical,RF,BinaryVector,mlknn,example_precision,0.2,0.3338±0.0343
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_precision,0.3,0.0645±0.0038
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_precision,0.3,0.0604±0.0033
medical,RF,BinaryVector,PartialOrder__Subset__2,example_precision,0.3,0.0639±0.0037
medical,RF,BinaryVector,PartialOrder__Subset__None,example_precision,0.3,0.0601±0.0032
medical,RF,BinaryVector,PreOrder__Hamming__2,example_precision,0.3,0.0962±0.0079
medical,RF,BinaryVector,PreOrder__Hamming__None,example_precision,0.3,0.0692±0.0045
medical,RF,BinaryVector,PreOrder__Subset__2,example_precision,0.3,0.0988±0.0083
medical,RF,BinaryVector,PreOrder__Subset__None,example_precision,0.3,0.0692±0.0046
medical,RF,BinaryVector,br,example_precision,0.3,0.2204±0.0194
medical,RF,BinaryVector,cc,example_precision,0.3,0.2945±0.0275
medical,RF,BinaryVector,clr,example_precision,0.3,0.3209±0.0332
medical,RF,BinaryVector,ecc,example_precision,0.3,0.3439±0.0304
medical,RF,BinaryVector,mlknn,example_precision,0.3,0.1195±0.0129
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.0,0.8829±0.0159
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.0,0.8959±0.0188
medical,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.0,0.8819±0.0172
medical,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.0,0.8954±0.0178
medical,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.0,0.8734±0.0215
medical,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.0,0.8901±0.0224
medical,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.0,0.8698±0.0235
medical,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.0,0.8865±0.0212
medical,RF,BinaryVector,br,example_recall,0.0,0.5929±0.0407
medical,RF,BinaryVector,cc,example_recall,0.0,0.6260±0.0269
medical,RF,BinaryVector,clr,example_recall,0.0,0.0706±0.0120
medical,RF,BinaryVector,ecc,example_recall,0.0,0.5975±0.0316
medical,RF,BinaryVector,mlknn,example_recall,0.0,0.5928±0.0422
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.1,0.9029±0.0184
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.1,0.9105±0.0182
medical,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.1,0.9005±0.0185
medical,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.1,0.9099±0.0185
medical,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.1,0.8940±0.0154
medical,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.1,0.9054±0.0157
medical,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.1,0.8893±0.0153
medical,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.1,0.9046±0.0149
medical,RF,BinaryVector,br,example_recall,0.1,0.6731±0.0334
medical,RF,BinaryVector,cc,example_recall,0.1,0.6430±0.0353
medical,RF,BinaryVector,clr,example_recall,0.1,0.3605±0.0327
medical,RF,BinaryVector,ecc,example_recall,0.1,0.6323±0.0312
medical,RF,BinaryVector,mlknn,example_recall,0.1,0.5382±0.0350
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.2,0.8838±0.0253
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.2,0.8948±0.0235
medical,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.2,0.8819±0.0255
medical,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.2,0.8937±0.0237
medical,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.2,0.8656±0.0236
medical,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.2,0.8887±0.0196
medical,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.2,0.8587±0.0251
medical,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.2,0.8874±0.0223
medical,RF,BinaryVector,br,example_recall,0.2,0.6546±0.0390
medical,RF,BinaryVector,cc,example_recall,0.2,0.5920±0.0439
medical,RF,BinaryVector,clr,example_recall,0.2,0.4595±0.0389
medical,RF,BinaryVector,ecc,example_recall,0.2,0.6032±0.0425
medical,RF,BinaryVector,mlknn,example_recall,0.2,0.4832±0.0389
medical,RF,BinaryVector,PartialOrder__Hamming__2,example_recall,0.3,0.8010±0.0381
medical,RF,BinaryVector,PartialOrder__Hamming__None,example_recall,0.3,0.8151±0.0361
medical,RF,BinaryVector,PartialOrder__Subset__2,example_recall,0.3,0.7939±0.0370
medical,RF,BinaryVector,PartialOrder__Subset__None,example_recall,0.3,0.8121±0.0349
medical,RF,BinaryVector,PreOrder__Hamming__2,example_recall,0.3,0.7682±0.0365
medical,RF,BinaryVector,PreOrder__Hamming__None,example_recall,0.3,0.8157±0.0351
medical,RF,BinaryVector,PreOrder__Subset__2,example_recall,0.3,0.7532±0.0377
medical,RF,BinaryVector,PreOrder__Subset__None,example_recall,0.3,0.8116±0.0370
medical,RF,BinaryVector,br,example_recall,0.3,0.5734±0.0409
medical,RF,BinaryVector,cc,example_recall,0.3,0.5196±0.0429
medical,RF,BinaryVector,clr,example_recall,0.3,0.4750±0.0438
medical,RF,BinaryVector,ecc,example_recall,0.3,0.5128±0.0379
medical,RF,BinaryVector,mlknn,example_recall,0.3,0.4615±0.0523
medical,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.0,0.5486±0.0273
medical,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.0,0.5599±0.0278
medical,RF,BinaryVector,PartialOrder__Subset__2,f1,0.0,0.5489±0.0269
medical,RF,BinaryVector,PartialOrder__Subset__None,f1,0.0,0.5595±0.0275
medical,RF,BinaryVector,PreOrder__Hamming__2,f1,0.0,0.5590±0.0247
medical,RF,BinaryVector,PreOrder__Hamming__None,f1,0.0,0.5662±0.0278
medical,RF,BinaryVector,PreOrder__Subset__2,f1,0.0,0.5572±0.0235
medical,RF,BinaryVector,PreOrder__Subset__None,f1,0.0,0.5666±0.0282
medical,RF,BinaryVector,br,f1,0.0,0.6063±0.0403
medical,RF,BinaryVector,cc,f1,0.0,0.6403±0.0271
medical,RF,BinaryVector,clr,f1,0.0,0.0758±0.0123
medical,RF,BinaryVector,ecc,f1,0.0,0.6104±0.0317
medical,RF,BinaryVector,mlknn,f1,0.0,0.5947±0.0330
medical,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.1,0.3538±0.0248
medical,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.1,0.3393±0.0218
medical,RF,BinaryVector,PartialOrder__Subset__2,f1,0.1,0.3523±0.0249
medical,RF,BinaryVector,PartialOrder__Subset__None,f1,0.1,0.3388±0.0223
medical,RF,BinaryVector,PreOrder__Hamming__2,f1,0.1,0.5162±0.0273
medical,RF,BinaryVector,PreOrder__Hamming__None,f1,0.1,0.4656±0.0252
medical,RF,BinaryVector,PreOrder__Subset__2,f1,0.1,0.5235±0.0282
medical,RF,BinaryVector,PreOrder__Subset__None,f1,0.1,0.4646±0.0251
medical,RF,BinaryVector,br,f1,0.1,0.6395±0.0334
medical,RF,BinaryVector,cc,f1,0.1,0.6191±0.0322
medical,RF,BinaryVector,clr,f1,0.1,0.3724±0.0333
medical,RF,BinaryVector,ecc,f1,0.1,0.6166±0.0323
medical,RF,BinaryVector,mlknn,f1,0.1,0.5103±0.0309
medical,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.2,0.1790±0.0115
medical,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.2,0.1640±0.0094
medical,RF,BinaryVector,PartialOrder__Subset__2,f1,0.2,0.1782±0.0114
medical,RF,BinaryVector,PartialOrder__Subset__None,f1,0.2,0.1637±0.0094
medical,RF,BinaryVector,PreOrder__Hamming__2,f1,0.2,0.3132±0.0235
medical,RF,BinaryVector,PreOrder__Hamming__None,f1,0.2,0.2344±0.0166
medical,RF,BinaryVector,PreOrder__Subset__2,f1,0.2,0.3238±0.0250
medical,RF,BinaryVector,PreOrder__Subset__None,f1,0.2,0.2341±0.0179
medical,RF,BinaryVector,br,f1,0.2,0.5147±0.0353
medical,RF,BinaryVector,cc,f1,0.2,0.5119±0.0425
medical,RF,BinaryVector,clr,f1,0.2,0.4425±0.0384
medical,RF,BinaryVector,ecc,f1,0.2,0.5497±0.0417
medical,RF,BinaryVector,mlknn,f1,0.2,0.3686±0.0316
medical,RF,BinaryVector,PartialOrder__Hamming__2,f1,0.3,0.1174±0.0067
medical,RF,BinaryVector,PartialOrder__Hamming__None,f1,0.3,0.1110±0.0058
medical,RF,BinaryVector,PartialOrder__Subset__2,f1,0.3,0.1163±0.0065
medical,RF,BinaryVector,PartialOrder__Subset__None,f1,0.3,0.1104±0.0057
medical,RF,BinaryVector,PreOrder__Hamming__2,f1,0.3,0.1657±0.0118
medical,RF,BinaryVector,PreOrder__Hamming__None,f1,0.3,0.1257±0.0078
medical,RF,BinaryVector,PreOrder__Subset__2,f1,0.3,0.1688±0.0123
medical,RF,BinaryVector,PreOrder__Subset__None,f1,0.3,0.1257±0.0079
medical,RF,BinaryVector,br,f1,0.3,0.2820±0.0233
medical,RF,BinaryVector,cc,f1,0.3,0.3323±0.0303
medical,RF,BinaryVector,clr,f1,0.3,0.3453±0.0348
medical,RF,BinaryVector,ecc,f1,0.3,0.3669±0.0303
medical,RF,BinaryVector,mlknn,f1,0.3,0.1806±0.0175
medical,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.0,0.7369±0.0301
medical,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.0,0.7432±0.0306
medical,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.0,0.7368±0.0303
medical,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.0,0.7437±0.0305
medical,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.0,0.7392±0.0305
medical,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.0,0.7458±0.0313
medical,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.0,0.7390±0.0306
medical,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.0,0.7449±0.0312
medical,RF,BinaryVector,br,hamming_accuracy,0.0,0.9864±0.0012
medical,RF,BinaryVector,cc,hamming_accuracy,0.0,0.9869±0.0012
medical,RF,BinaryVector,clr,hamming_accuracy,0.0,0.9743±0.0007
medical,RF,BinaryVector,ecc,hamming_accuracy,0.0,0.9863±0.0013
medical,RF,BinaryVector,mlknn,hamming_accuracy,0.0,0.9844±0.0009
medical,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.1,0.7439±0.0244
medical,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.1,0.7433±0.0236
medical,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.1,0.7436±0.0243
medical,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.1,0.7432±0.0236
medical,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.1,0.8104±0.0236
medical,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.1,0.8044±0.0228
medical,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.1,0.8113±0.0238
medical,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.1,0.8036±0.0230
medical,RF,BinaryVector,br,hamming_accuracy,0.1,0.9824±0.0016
medical,RF,BinaryVector,cc,hamming_accuracy,0.1,0.9819±0.0016
medical,RF,BinaryVector,clr,hamming_accuracy,0.1,0.9812±0.0011
medical,RF,BinaryVector,ecc,hamming_accuracy,0.1,0.9831±0.0020
medical,RF,BinaryVector,mlknn,hamming_accuracy,0.1,0.9781±0.0016
medical,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.2,0.6759±0.0211
medical,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.2,0.6624±0.0205
medical,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.2,0.6756±0.0210
medical,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.2,0.6620±0.0204
medical,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.2,0.7949±0.0204
medical,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.2,0.7564±0.0192
medical,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.2,0.7982±0.0208
medical,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.2,0.7556±0.0198
medical,RF,BinaryVector,br,hamming_accuracy,0.2,0.9612±0.0039
medical,RF,BinaryVector,cc,hamming_accuracy,0.2,0.9676±0.0037
medical,RF,BinaryVector,clr,hamming_accuracy,0.2,0.9795±0.0016
medical,RF,BinaryVector,ecc,hamming_accuracy,0.2,0.9733±0.0032
medical,RF,BinaryVector,mlknn,hamming_accuracy,0.2,0.9591±0.0042
medical,RF,BinaryVector,PartialOrder__Hamming__2,hamming_accuracy,0.3,0.6411±0.0145
medical,RF,BinaryVector,PartialOrder__Hamming__None,hamming_accuracy,0.3,0.6175±0.0138
medical,RF,BinaryVector,PartialOrder__Subset__2,hamming_accuracy,0.3,0.6409±0.0146
medical,RF,BinaryVector,PartialOrder__Subset__None,hamming_accuracy,0.3,0.6170±0.0135
medical,RF,BinaryVector,PreOrder__Hamming__2,hamming_accuracy,0.3,0.7566±0.0080
medical,RF,BinaryVector,PreOrder__Hamming__None,hamming_accuracy,0.3,0.6670±0.0063
medical,RF,BinaryVector,PreOrder__Subset__2,hamming_accuracy,0.3,0.7616±0.0085
medical,RF,BinaryVector,PreOrder__Subset__None,hamming_accuracy,0.3,0.6703±0.0068
medical,RF,BinaryVector,br,hamming_accuracy,0.3,0.8981±0.0046
medical,RF,BinaryVector,cc,hamming_accuracy,0.3,0.9264±0.0042
medical,RF,BinaryVector,clr,hamming_accuracy,0.3,0.9529±0.0031
medical,RF,BinaryVector,ecc,hamming_accuracy,0.3,0.9412±0.0039
medical,RF,BinaryVector,mlknn,hamming_accuracy,0.3,0.8850±0.0101
medical,RF,BinaryVector,PartialOrder__Hamming__2,jaccard,0.0,0.5059±0.0282
medical,RF,BinaryVector,PartialOrder__Hamming__None,jaccard,0.0,0.5170±0.0292
medical,RF,BinaryVector,PartialOrder__Subset__2,jaccard,0.0,0.5064±0.0275
medical,RF,BinaryVector,PartialOrder__Subset__None,jaccard,0.0,0.5161±0.0288
medical,RF,BinaryVector,PreOrder__Hamming__2,jaccard,0.0,0.5205±0.0245
medical,RF,BinaryVector,PreOrder__Hamming__None,jaccard,0.0,0.5244±0.0287
medical,RF,BinaryVector,PreOrder__Subset__2,jaccard,0.0,0.5179±0.0225
medical,RF,BinaryVector,PreOrder__Subset__None,jaccard,0.0,0.5263±0.0301
medical,RF,BinaryVector,br,jaccard,0.0,0.5849±0.0402
medical,RF,BinaryVector,cc,jaccard,0.0,0.6181±0.0274
medical,RF,BinaryVector,clr,jaccard,0.0,0.0701±0.0117
medical,RF,BinaryVector,ecc,jaccard,0.0,0.5890±0.0327
medical,RF,BinaryVector,mlknn,jaccard,0.0,0.5673±0.0298
medical,RF,BinaryVector,PartialOrder__Hamming__2,jaccard,0.1,0.2652±0.0243
medical,RF,BinaryVector,PartialOrder__Hamming__None,jaccard,0.1,0.2479±0.0205
medical,RF,BinaryVector,PartialOrder__Subset__2,jaccard,0.1,0.2636±0.0244
medical,RF,BinaryVector,PartialOrder__Subset__None,jaccard,0.1,0.2474±0.0210
medical,RF,BinaryVector,PreOrder__Hamming__2,jaccard,0.1,0.4432±0.0288
medical,RF,BinaryVector,PreOrder__Hamming__None,jaccard,0.1,0.3789±0.0266
medical,RF,BinaryVector,PreOrder__Subset__2,jaccard,0.1,0.4535±0.0300
medical,RF,BinaryVector,PreOrder__Subset__None,jaccard,0.1,0.3779±0.0263
medical,RF,BinaryVector,br,jaccard,0.1,0.6017±0.0342
medical,RF,BinaryVector,cc,jaccard,0.1,0.5869±0.0318
medical,RF,BinaryVector,clr,jaccard,0.1,0.3559±0.0328
medical,RF,BinaryVector,ecc,jaccard,0.1,0.5870±0.0333
medical,RF,BinaryVector,mlknn,jaccard,0.1,0.4709±0.0307
medical,RF,BinaryVector,PartialOrder__Hamming__2,jaccard,0.2,0.1053±0.0080
medical,RF,BinaryVector,PartialOrder__Hamming__None,jaccard,0.2,0.0940±0.0061
medical,RF,BinaryVector,PartialOrder__Subset__2,jaccard,0.2,0.1047±0.0078
medical,RF,BinaryVector,PartialOrder__Subset__None,jaccard,0.2,0.0937±0.0061
medical,RF,BinaryVector,PreOrder__Hamming__2,jaccard,0.2,0.2197±0.0219
medical,RF,BinaryVector,PreOrder__Hamming__None,jaccard,0.2,0.1465±0.0130
medical,RF,BinaryVector,PreOrder__Subset__2,jaccard,0.2,0.2309±0.0234
medical,RF,BinaryVector,PreOrder__Subset__None,jaccard,0.2,0.1466±0.0141
medical,RF,BinaryVector,br,jaccard,0.2,0.4501±0.0370
medical,RF,BinaryVector,cc,jaccard,0.2,0.4642±0.0409
medical,RF,BinaryVector,clr,jaccard,0.2,0.4134±0.0370
medical,RF,BinaryVector,ecc,jaccard,0.2,0.5101±0.0419
medical,RF,BinaryVector,mlknn,jaccard,0.2,0.3046±0.0333
medical,RF,BinaryVector,PartialOrder__Hamming__2,jaccard,0.3,0.0640±0.0038
medical,RF,BinaryVector,PartialOrder__Hamming__None,jaccard,0.3,0.0601±0.0033
medical,RF,BinaryVector,PartialOrder__Subset__2,jaccard,0.3,0.0634±0.0037
medical,RF,BinaryVector,PartialOrder__Subset__None,jaccard,0.3,0.0598±0.0033
medical,RF,BinaryVector,PreOrder__Hamming__2,jaccard,0.3,0.0951±0.0078
medical,RF,BinaryVector,PreOrder__Hamming__None,jaccard,0.3,0.0688±0.0046
medical,RF,BinaryVector,PreOrder__Subset__2,jaccard,0.3,0.0976±0.0082
medical,RF,BinaryVector,PreOrder__Subset__None,jaccard,0.3,0.0688±0.0046
medical,RF,BinaryVector,br,jaccard,0.3,0.2069±0.0192
medical,RF,BinaryVector,cc,jaccard,0.3,0.2696±0.0280
medical,RF,BinaryVector,clr,jaccard,0.3,0.2919±0.0324
medical,RF,BinaryVector,ecc,jaccard,0.3,0.3134±0.0281
medical,RF,BinaryVector,mlknn,jaccard,0.3,0.1141±0.0124
medical,RF,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.0,0.1139±0.0068
medical,RF,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.0,0.1170±0.0073
medical,RF,BinaryVector,PartialOrder__Subset__2,macro_f1,0.0,0.1139±0.0069
medical,RF,BinaryVector,PartialOrder__Subset__None,macro_f1,0.0,0.1168±0.0074
medical,RF,BinaryVector,PreOrder__Hamming__2,macro_f1,0.0,0.1129±0.0074
medical,RF,BinaryVector,PreOrder__Hamming__None,macro_f1,0.0,0.1171±0.0084
medical,RF,BinaryVector,PreOrder__Subset__2,macro_f1,0.0,0.1122±0.0073
medical,RF,BinaryVector,PreOrder__Subset__None,macro_f1,0.0,0.1162±0.0082
medical,RF,BinaryVector,br,macro_f1,0.0,0.2191±0.0194
medical,RF,BinaryVector,cc,macro_f1,0.0,0.2319±0.0188
medical,RF,BinaryVector,clr,macro_f1,0.0,0.0189±0.0037
medical,RF,BinaryVector,ecc,macro_f1,0.0,0.2202±0.0197
medical,RF,BinaryVector,mlknn,macro_f1,0.0,0.2220±0.0269
medical,RF,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.1,0.1118±0.0056
medical,RF,BinaryVector,PartialOrder__Hamming__None,macro_f1,0.1,0.1125±0.0054
medical,RF,BinaryVector,PartialOrder__Subset__2,macro_f1,0.1,0.1115±0.0056
medical,RF,BinaryVector,PartialOrder__Subset__None,macro_f1,0.1,0.1123±0.0055
medical,RF,BinaryVector,PreOrder__Hamming__2,macro_f1,0.1,0.1324±0.0090
medical,RF,BinaryVector,PreOrder__Hamming__None,macro_f1,0.1,0.1321±0.0084
medical,RF,BinaryVector,PreOrder__Subset__2,macro_f1,0.1,0.1319±0.0090
medical,RF,BinaryVector,PreOrder__Subset__None,macro_f1,0.1,0.1311±0.0084
medical,RF,BinaryVector,br,macro_f1,0.1,0.2603±0.0224
medical,RF,BinaryVector,cc,macro_f1,0.1,0.2399±0.0172
medical,RF,BinaryVector,clr,macro_f1,0.1,0.1053±0.0147
medical,RF,BinaryVector,ecc,macro_f1,0.1,0.2259±0.0168
medical,RF,BinaryVector,mlknn,macro_f1,0.1,0.1669±0.0213
medical,RF,BinaryVector,PartialOrder__Hamming__2,macro_f1,0.2,0.0941±0.0054
